ASV_ID	Domain	Phylum	Class	Order	Family	Genus	Species	Confidence
4ee2300a5286e9fab2d1d63085e2d291	Eukaryota	 Cnidaria	 Hydrozoa	 Leptothecata	 Leptothecata	 Leptothecata	 Melicertum_octocostatum	0.9885364016585291
4ee899f290200a3fff555e53d3e95268	Eukaryota	 Cercozoa	 Phytomyxea	 Phytomyxea	 Phytomyxea	 Phytomyxea	 uncultured_eukaryote	0.9999909635822499
4eec83dc7cf6bf08e124f986dc586d1a	Eukaryota	 Dinoflagellata	 Dinophyceae					0.930984566
4ef82e78b38727122bca32c1bf133ef1	Eukaryota	 Chytridiomycota	 Chytridiomycetes	 Gromochytriales	 Gromochytriaceae	 Gromochytrium	 Gromochytrium_mamkaevae	0.9999999295582735
4efa1de7fc13b269c79ea53379f32567	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales	 Duboscquella		0.9982679662353322
4efc0613fa246cd1fea7273a0b5f77b5	Eukaryota	 Ciliophora	 Intramacronucleata	 Spirotrichea	 Choreotrichia	 Pelagostrobilidium	 uncultured_eukaryote	0.9963948339658496
4f07708f499bb04ad15b6f414367edfe	Eukaryota	 Diatomea	 Mediophyceae	 Mediophyceae	 Mediophyceae	 Arcocellulus	 Arcocellulus_cornucervis	0.7573640930174396
4f0897bd6f629e9ce1bb5a5c735de3b6	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales_Group_II	 Syndiniales_Group_II	 uncultured_marine	0.9533882930566117
4f0de9f5c6624172105b598f544b8f06	Eukaryota	 Dinoflagellata	 Dinophyceae					0.911693454
4f2715eaeb95cade95d1a0223f68bc06	Eukaryota	 uncultured	 uncultured	 uncultured	 uncultured	 uncultured	 uncultured_Cryptophyta	0.9911387409763972
4f2d98479a5d4955a8376e9c69c0029b	Eukaryota	 Chytridiomycota	 Chytridiomycetes					0.9477632895571542
4f4c8ca3bb9ba997c07676be4b93d87f	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales	 Duboscquella	 uncultured_eukaryote	0.9986394706452436
4f50946561dd8300aea7a2d58a6fb18d	Eukaryota	 Chlorophyta	 Chlorophyceae	 Chlorophyceae	 Chlorophyceae	 Chlorophyceae		0.9404263729679225
4f5119a8a500a241bf71464614968e95	Eukaryota	 Cercozoa	 Thecofilosea	 Cryomonadida	 Ventrifissuridae	 Ventrifissuridae	 uncultured_Cercozoa	0.9863324946880061
4f76ad14972a41848256d661a90650e8	Eukaryota							0.9999999818023793
4f8a94b91297ad3de503ccab65876da1	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales_Group_I	 Syndiniales_Group_I	 uncultured_eukaryote	0.8815101214455201
4f90801c70cb636ef06535bc6967c32f	Eukaryota	 Dinoflagellata	 Dinophyceae	 Gymnodiniphycidae				0.8082385023478377
4f958fe023bc52becdf420e24b9ce04f	Eukaryota	 Florideophycidae	 Rhodymeniophycidae	 Rhodymeniophycidae	 Rhodymeniophycidae	 Ceramium		0.9947201559963621
4f96614bfcccb4895ad4131a4e58a3f8	Eukaryota	 Cryptophyceae	 Cryptophyceae	 Cryptomonadales	 Cryptomonadales	 Teleaulax	 Teleaulax_amphioxeia	0.9998174771745211
4f9a1787bd8b3e4015ff3b38c3d733e7	Eukaryota	 Arthropoda	 Maxillopoda	 Harpacticoida	 Harpacticoida	 Harpacticoida	 Tisbe_sp.	0.9850137958316144
4fa1f1c5dc0dc5384430a12796045823	Eukaryota	 Dinoflagellata	 Dinophyceae	 Gymnodiniphycidae	 Suessiaceae	 uncultured	 uncultured_eukaryote	0.9999681279538778
4fa8ebb01f5e522dea6054954dfdce61	Eukaryota	 Cercozoa	 Novel_Clade_2	 Novel_Clade_2	 Novel_Clade_2	 Novel_Clade_2	 uncultured_eukaryote	0.8554446874220761
4fa8f5c80e584effad9ab8902a82b955	Eukaryota	 Dinoflagellata	 Dinophyceae					0.9725420932688353
4faaea8df85cea3304f7d15080bbd8a5	Eukaryota	 Diatomea	 Mediophyceae	 Mediophyceae	 Mediophyceae	 Thalassiosira	 uncultured_stramenopile	0.8997216975144684
4fcdc23c59663f8dbe990b7f0a886497	Eukaryota							0.9999999990106907
4fe3fcf868bdb1173a658e872cc69631	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales_Group_I	 Syndiniales_Group_I	 uncultured_eukaryote	0.9993709801901158
4fe51039f4daec39996694e8c9817366	Eukaryota	 Dinoflagellata	 Dinophyceae	 Gymnodiniphycidae	 Gymnodinium_clade	 Paragymnodinium	 uncultured_marine	0.8072131032378068
4fe87ea3f9339b8de6561a559498654e	Eukaryota	 Porifera	 Demospongiae	 Dictyoceratida	 Dictyoceratida	 Dictyoceratida		0.9999999880367123
4feb8f0eab4dd5b5aab76a35c1487c6e	Eukaryota	 Annelida	 Polychaeta	 Palpata_Incertae_Sedis	 Palpata_Incertae_Sedis	 Palpata_Incertae_Sedis	 Polygordius_sp.	0.9975340074420791
4ffb393b7f18920eb95fb1447c02126a	Eukaryota	 Cercozoa						0.9979526343843629
4fff6b33c3863c2bdc4cfd602cacac17	Eukaryota	 Cercozoa	 Novel_Clade_10	 Novel_Clade_10	 Novel_Clade_10	 Novel_Clade_10	 uncultured_freshwater	0.998881761
5001186e698f03cde30cdfd7a993785b	Eukaryota	 Ascomycota	 Dothideomycetes	 Pleosporales	 Pleosporales	 Pleosporales		0.7028244159603837
501c9a6985f7085f34b205c27f62f277	Eukaryota	 Holozoa	 Choanoflagellida	 Acanthoecida	 Stephanoecidae	 Diaphanoeca	 uncultured_eukaryote	0.8442862550610358
50430c935f5a18f70b7043aaf1b9791f	Eukaryota	 Annelida	 Polychaeta	 Phyllodocida	 Phyllodocida	 Phyllodocida		0.9999631547657798
504595e8d835ddf225bfb34069974fef	Eukaryota	 Prymnesiophyceae	 Prymnesiophyceae	 Prymnesiales	 Prymnesiales	 Haptolina		0.8540504344066058
50642ac88f49943559a4e6b5fee707c1	Eukaryota	 Ciliophora	 Intramacronucleata	 Conthreep	 Plagiopylea	 RM1-SG02	 uncultured_eukaryote	0.9999565626037005
506acdd7cb4ee9fc6741c486624e4d00	Eukaryota	 Ciliophora	 Intramacronucleata	 Spirotrichea	 Choreotrichia			0.9784241484014071
50754786c773494e40fd9264895387d2	Eukaryota	 Ciliophora	 Intramacronucleata	 Spirotrichea	 Choreotrichia	 uncultured	 uncultured_marine	0.8919328214766009
5082c21be3c14b7df8444e520d87a5d5	Eukaryota	 Cercozoa	 Thecofilosea	 Ebriacea	 Ebriacea	 Ebria		0.9926774291945173
50886f8a737582f0f1bda0cf69e9fc48	Eukaryota	 Chytridiomycota	 Chytridiomycetes	 Chytridiales	 Chytridiaceae	 uncultured	 uncultured_Chytridiomycota	0.7147951683768556
508a889720b85ece3091647d99aad289	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales_Group_III	 Syndiniales_Group_III		0.7518180203122979
50941b4859c31409d29ea03e0f52fa6b	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales_Group_I	 Syndiniales_Group_I	 Karlodinium_veneficum	0.9865146649982042
50a1747c135dc618659fe128bfb5d310	Eukaryota	 Annelida	 Polychaeta	 Spionida	 Spionida	 Spionida		1
50a72f53e53870ce0dd482ff896a0288	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales_Group_III	 Syndiniales_Group_III	 uncultured_marine	0.9987683135899013
50a76eab2cb60ba3d71752bc88cea179	Eukaryota	 Dinoflagellata	 Dinophyceae					0.8539764892355889
50b3218e0ab628cf91d47e7539acbffb	Eukaryota	 Cercozoa						0.9999914595324632
50b734f0a8c66f3c9c0a8f94a29ba3d0	Eukaryota	 Tunicata	 Ascidiacea	 Enterogona	 Enterogona	 Enterogona	 Ciona_intestinalis	0.9998099170741443
50b9d125dd36dc244a5744f3895fc897	Eukaryota	 Apicomplexa	 Conoidasida	 Gregarinasina	 Eugregarinorida	 Gregarina	 Heterocapsaceae_environmental	0.9174438869816014
50dfdad8dc954c0ccb7de15c0af1f931	Eukaryota	 Ciliophora	 Intramacronucleata	 Conthreep	 Oligohymenophorea	 uncultured	 uncultured_alveolate	0.7583419785184508
50e4f4b765af32b46b2314f2dbd1bee0	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales_Group_III	 Syndiniales_Group_III	 uncultured_eukaryote	0.976484628
50f3927d5bd0eb3c73931924dfbb1bb8	Eukaryota	 Peronosporomycetes	 Peronosporomycetes	 Peronosporomycetes	 Peronosporomycetes			0.9710372469192702
510343c817283804f12aafc0d1e51ef7	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales	 Amoebophrya	 uncultured_eukaryote	0.9532068695571388
51042da3b0475885980d69c1e500e6ef	Eukaryota	 Cercozoa	 Thecofilosea	 Thecofilosea	 Thecofilosea	 uncultured	 uncultured_Rhizaria	0.9941042177797023
511fb3f9f10b621db4cc5641d3da59d9	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales_Group_II	 Syndiniales_Group_II	 uncultured_alveolate	0.9541240071380885
512a366da5b7493558f9f63d46731fe1	Eukaryota	 Dinoflagellata	 Dinophyceae					0.9375337630036875
51429f18fd605632a456e9cacaaaabe2	Eukaryota	 Incertae_Sedis	 Incertae_Sedis	 Incertae_Sedis	 Incertae_Sedis	 Mantamonas	 uncultured_eukaryote	0.7312377807023804
5148a08c35c9a7c9b10dd828f3d20665	Eukaryota							0.9999999999999527
5148d089a5ba67dd01d3a662263c72cb	Eukaryota	 Ciliophora	 Intramacronucleata	 Spirotrichea	 Choreotrichia	 uncultured	 uncultured_eukaryote	0.999193045
5151d4bf7ccc9127f55274e6cc652d8a	Eukaryota	 Dinoflagellata	 Dinophyceae					0.9309359541089033
51545aef9d318b119257619c7d2de770	Eukaryota	 Holozoa	 Choanoflagellida	 Acanthoecida	 Stephanoecidae	 Stephanoeca	 uncultured_eukaryote	0.7079730399122683
516657c23ed983a506f29346085961cf	Eukaryota	 Diatomea	 Coscinodiscophytina	 Coscinodiscophytina	 Rhizosolenids	 Rhizosolenids	 Rhizosolenia_shrubsolei	0.8412086003693556
5172a9364df77aa00b5dfc2c2e9c1fee	Eukaryota	 Cercozoa	 Novel_Clade_2	 Novel_Clade_2	 Novel_Clade_2	 Novel_Clade_2	 uncultured_Cercozoa	0.8264704278107672
519abd9cdac94cf09f7b9029612aa6ac	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales	 Amoebophrya		0.9996817200341095
51a0b070e0c5b5acde81a1c1b28e0763	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales	 Amoebophrya		0.9999999920552913
51a47d6894a2541dc91c0bf31c4ecab3	Eukaryota	 Ciliophora	 Intramacronucleata	 Conthreep	 Oligohymenophorea	 Zoothamnium	 Zoothamnium_sp.	0.9441867097290326
51a777aa18d99fdcedd9752d1b7e1236	Eukaryota	 Ciliophora	 Intramacronucleata	 Conthreep	 Oligohymenophorea			0.9489990983470589
51aa934f976a6067375fa450115cca97	Eukaryota	 Labyrinthulomycetes	 Labyrinthulomycetes	 Labyrinthulomycetes	 Thraustochytriaceae	 Aplanochytrium	 uncultured_marine	0.8512692168656216
51d5ddc1a041bf5924607c67152d6fa7	Eukaryota							0.9999999999999795
51ddf0d0ade6abf7b38d3f12f97bd9f1	Eukaryota	 Chytridiomycota	 Chytridiomycetes	 Spizellomycetales	 Olpidiaceae	 Olpidium	 uncultured_fungus	0.9865114953512629
51f111545a983e5946b601e12430f1c9	Eukaryota	 Dinoflagellata	 Dinophyceae					0.8959427742160005
51fea8429a5952bbcee2dc0ab1e25ba3	Eukaryota							0.9433454254514158
521d6b8e30c1dda420b21822528b15b9	Eukaryota	 Cercozoa	 Thecofilosea					0.9999999560886114
5220163b9fc1754ff3d365453943f1fa	Eukaryota	 Ciliophora	 Intramacronucleata	 Spirotrichea	 Choreotrichia	 Rimostrombidium	 Rimostrombidium_veniliae	0.9990382110728572
52320c344b88275833fe5d6d66f5442e	Eukaryota	 Ctenophora	 Tentaculata	 Cydippida	 Cydippida	 Cydippida	 Undescribed_mertensiid	0.9946472610139853
52369a37deb76b64a7979cb9cbf6ba67	Eukaryota	 Ciliophora	 Intramacronucleata	 Conthreep	 Prostomatea	 Cryptocaryon	 eukaryotic_picoplankton	0.8631917813112873
52441e57e4229a7e4c8aa35054f6a965	Eukaryota	 Cercozoa	 Novel_Clade_2	 Novel_Clade_2	 Novel_Clade_2	 Novel_Clade_2	 uncultured_marine	0.9998478299364766
5252f8b42ed1e2588b3a42cf8f8cc2a0	Eukaryota	 Cercozoa	 Thecofilosea	 Thecofilosea	 Thecofilosea	 uncultured	 uncultured_Rhizaria	0.9954186548593107
525e63b094ef8d4f945137d8d017ed01	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales	 Amoebophrya	 uncultured_eukaryote	0.9291552365398438
526bc25c5c83433aa90a56357f9b8a7f	Eukaryota	 Apicomplexa	 Aconoidasida	 Piroplasmorida	 Piroplasmorida	 uncultured	 Siedleckia_cf.	0.9999985801234875
527f0cc22a8439848eed65b311accaf6	Eukaryota	 Ciliophora	 Intramacronucleata	 Litostomatea	 Haptoria	 Arcuospathidium	 uncultured_ciliate	0.9345260635190762
5286306b7f0a2ff6a76bd9e80bc22497	Eukaryota	 Ciliophora	 Intramacronucleata	 Spirotrichea	 Oligotrichia	 Oligotrichia	 uncultured_eukaryote	0.7797503320411785
52b5159d706250f429e15113e44b99dd	Eukaryota	 Diatomea	 Coscinodiscophytina	 Coscinodiscophytina	 Rhizosolenids	 Leptocylindrus	 Leptocylindrus_minimus	0.9999996854298485
52b71125bce6721c5c24cb72f461e27d	Eukaryota	 Diatomea	 Bacillariophyceae	 Bacillariophyceae	 Bacillariophyceae	 Navicula		0.9993155801031537
52bb5b3ac835e724a91e29d5d32641a1	Eukaryota	 Dinoflagellata	 Dinophyceae					0.9135610191959982
52d31ad8b5d8418fc56403cf07754c0c	Eukaryota	 Cercozoa	 Thecofilosea	 Cryomonadida	 Protaspidae	 Cryothecomonas	 uncultured_eukaryote	0.7733879145483277
52d83d6d5af51689a2d7cc1d413ac623	Eukaryota							1
52f34440d4bda5560b14555916d6e42a	Eukaryota	 Chlorophyta	 Trebouxiophyceae	 Trebouxiophyceae	 Trebouxiophyceae	 Trebouxiophyceae	 Auxenochlorella_sp.	0.9907112159734065
52f392ce9d42aa848776953728a2b716	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales_Group_II	 Syndiniales_Group_II	 uncultured_eukaryote	0.8034993394743831
5303e070536494c98f7ef7930999f667	Eukaryota	 Picozoa	 Picomonadida	 Picomonadidae	 Picomonadidae	 Picomonas		0.7302413589567824
530a9bb6b285df8fcb1b6ff293c5484d	Eukaryota							1.0000000000000082
530f6166415f0d312cb8fd5fc806b578	Eukaryota	 Diatomea	 Mediophyceae	 Mediophyceae	 Mediophyceae	 Skeletonema		0.9999520648635951
53122246cbb717b5eb9f14059a5ea149	Eukaryota	 Cercozoa	 Thecofilosea	 Ebriacea	 Ebriacea	 Ebria	 uncultured_marine	0.8652911542615599
5319f9d65fa92ee9544f8e9a25ef7066	Eukaryota	 Cercozoa	 Novel_Clade_2	 Novel_Clade_2	 Novel_Clade_2	 Novel_Clade_2		0.9999978498797999
5328da1f0597ec8c9732ed3130656c24	Eukaryota	 Cercozoa	 uncultured	 uncultured	 uncultured	 uncultured	 uncultured_marine	0.9996955628337438
532d10caaa796e354d6769325b336c34	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales_Group_III	 Syndiniales_Group_III		0.9999952210114689
533125c430441da1ba4f02bc7eaee4a0	Eukaryota	 Cercozoa						0.9994310393981967
533faf9478eba8c61d70cd3b7a287cba	Eukaryota	 Dinoflagellata	 Dinophyceae	 Peridiniphycidae	 Thoracosphaeraceae			0.8851768260125467
5351cad2f812cd5558bd170185b2f71a	Eukaryota							1.0000000000000024
5366e11314ce6a04da183c5ba47aedf2	Eukaryota	 Diatomea	 Mediophyceae	 Mediophyceae	 Mediophyceae	 Thalassiosira	 uncultured_stramenopile	0.7595559771610908
53692ad933cd3287ddd8e9eede4ad0d5	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales_Group_II	 Syndiniales_Group_II	 phytoplankton_environmental	0.9992341078793318
537286c8e14133317f6dfda747df10f3	Eukaryota	 Cercozoa	 Thecofilosea	 Thecofilosea	 Thecofilosea	 uncultured	 uncultured_Rhizaria	0.953850724
5396a0c0ce42c04b48d000fd40551b36	Eukaryota	 Incertae_Sedis	 Incertae_Sedis	 Incertae_Sedis	 Incertae_Sedis	 Telonema	 uncultured_eukaryote	0.842354526
53a145144c97e7c2a891008924e207f6	Eukaryota	 Prymnesiophyceae	 Prymnesiophyceae	 Prymnesiales	 Prymnesiales	 OLI51059	 uncultured_eukaryote	0.9991122266972161
53af45c831cf0a0cf607f7b914629aff	Eukaryota	 Stramenopiles	 uncultured	 uncultured	 uncultured	 uncultured	 uncultured_eukaryote	0.9999415478559893
53bcb26aead216f25a7215c509e6fdae	Eukaryota	 Chytridiomycota	 Chytridiomycetes	 uncultured	 uncultured	 uncultured	 Uebelmesseromyces_harderi	0.9999999832400875
53c45c1d24a37c46d2ae7ced13033510	Eukaryota	 Ciliophora	 Intramacronucleata	 Conthreep	 Oligohymenophorea			0.9635857531886912
53d70670ca7dc6d45362e03c23aa0caf	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales	 Amoebophrya	 uncultured_eukaryote	0.9499553911065757
53eee15aa4c06efc2ef8502c1071fea6	Eukaryota	 Cercozoa	 Vampyrellidae	 Vampyrellidae	 Vampyrellidae	 uncultured		0.9998318989432735
53fdcc8b6c83e474f225b527246bf444	Eukaryota	 Ciliophora	 Intramacronucleata	 Conthreep	 Prostomatea	 Cryptocaryon	 uncultured_alveolate	0.8940734881712834
541610ff8220f116ec0722ea9f0ca775	Eukaryota							1
541ca31dae8d21aaa6e6912fee256a70	Eukaryota	 Diatomea	 Mediophyceae	 Mediophyceae	 Mediophyceae	 Chaetoceros	 Chaetoceros_cf.	0.9967848551847175
541f06c1d323c0a40c112d34b7d1f3b9	Eukaryota	 Cercozoa	 Cercomonadidae	 Cercomonadidae	 Cercomonadidae	 Cercomonas	 metagenome	0.9958266296161433
541f20813e0690e823dcbcf097106f79	Eukaryota	 Cercozoa	 Phytomyxea	 Phytomyxea	 Phytomyxea	 Phytomyxea	 uncultured_eukaryote	0.9999999999994031
5446d487db18098e463efbf688bf9189	Eukaryota	 Pavlovophyceae	 Pavlovophyceae	 Pavlovophyceae	 Pavlovophyceae	 AA5F1		0.9999952778005676
5449fbfeb58c138d8c0a5234c4f85d31	Eukaryota	 Cercozoa	 Imbricatea	 Imbricatea	 Thaumatomonadida	 Allas		0.8438869825006272
545ba65e0c008b8bb9cd7748b22fb5eb	Eukaryota	 Ciliophora	 Intramacronucleata	 Conthreep	 Phyllopharyngea	 Suctoria	 Pyropia_sp.	0.999999954
545dda707e4c2497fb051a52e104d3e1	Eukaryota	 Vertebrata	 Actinopterygii	 Teleostei	 Teleostei	 Teleostei		0.9959028074241014
547bbe28c8d9d5106f358f1c9942f500	Eukaryota	 Chlorophyta	 Mamiellophyceae	 DSGM-81	 DSGM-81	 DSGM-81	 uncultured_eukaryote	0.819994219
54884303f015ee13ae269d41a04bbf92	Eukaryota	 Cercozoa	 Phytomyxea	 Phytomyxea	 Phytomyxea	 Phytomyxea	 uncultured_eukaryote	0.9999361111591316
54895d1a7b18349a3501b648f0a4d6d1	Eukaryota							0.999999988
5491a4808e5eef1166e81e0eaa549951	Eukaryota	 Cryptophyceae	 Cryptophyceae	 Cryptomonadales	 Cryptomonadales			0.9999999302341044
54ab293d14201cc9ee3cd3808a3a6dfb	Eukaryota	 Dinoflagellata	 Dinophyceae					0.700737307
54af48dadf1978ef4a195608bdc88e29	Eukaryota	 Diatomea	 Mediophyceae	 Mediophyceae	 Mediophyceae	 Attheya	 Attheya_longicornis	0.9992151460559368
54b04433a993117ce85c10c8e48704ed	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales_Group_I	 Syndiniales_Group_I	 uncultured_marine	0.8132779111081598
54b3517ee2f0c6d0564b5f190c53801e	Eukaryota	 Arthropoda	 Maxillopoda	 Calanoida	 Calanoida	 Calanoida	 Acartia_hudsonica	1
54b8740f43259bae4fad4e5857db901a	Eukaryota	 Chytridiomycota	 Chytridiomycetes	 Rhizophydiales	 uncultured	 uncultured		0.9863437358800281
54c9ade6450e4f96fee815686df05999	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales_Group_II	 Syndiniales_Group_II	 Uncultured_marine	0.9999995426825217
54d14280375c740fcee160be942d8a16	Eukaryota	 Cercozoa	 Novel_Clade_2	 Novel_Clade_2	 Novel_Clade_2	 Novel_Clade_2	 uncultured_eukaryote	0.8272715
54df7f020374e7e46eae4b2541203838	Eukaryota	 Dinoflagellata	 Dinophyceae	 Gymnodiniphycidae	 Gymnodiniphycidae	 Gyrodinium	 uncultured_Gyrodinium	0.9970928763726027
54e125339bcd44124f20cc55d0d182a8	Eukaryota	 Discoba	 Discoba	 Jakobida	 Jakobida	 uncultured	 uncultured_eukaryote	0.9989418162910979
54e1746cc7bcfd5983b85e57d4064a06	Eukaryota							0.9999714799265154
54f76825baf048777eeed2adff7154a6	Eukaryota	 Ochrophyta	 Chrysophyceae	 Ochromonadales	 Ochromonadales	 Paraphysomonas	 uncultured_marine	0.9991332618703285
5532fc63cf099655585a6577d701e09d	Eukaryota	 Incertae_Sedis	 Incertae_Sedis	 Incertae_Sedis	 Incertae_Sedis	 Pirsonia		0.9995987408368971
55464e64fa72f2ee8500dd638cb85e5f	Eukaryota	 Ascomycota	 Leotiomycetes	 Helotiales	 Sclerotiniaceae	 Sclerotinia	 Sclerotinia_sclerotiorum	0.8124743796294482
5547492f952beb0ab7dc18da1c4f53cf	Eukaryota	 Dinoflagellata	 Dinophyceae	 Gymnodiniphycidae	 Gymnodinium_clade			0.9293772262202286
556555a9820124e243031d8f278f0b35	Eukaryota	 Labyrinthulomycetes	 Labyrinthulomycetes	 Labyrinthulomycetes	 Thraustochytriaceae	 uncultured	 uncultured_labyrinthulid	0.9687948704606546
55800f5a725f19178b0e4e7f229898ce	Eukaryota	 Diatomea	 Mediophyceae	 Mediophyceae	 Mediophyceae	 Chaetoceros	 uncultured_marine	0.9472233973977159
558e9ad329d5b78f7e226818a9a5e3df	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales	 Syndiniales	 uncultured_eukaryote	0.9999298270078997
559b73aa26bdc06c826b4d9c36852679	Eukaryota							0.931736287
55af1734a9083b51f399dcaf1ac53733	Eukaryota	 Chlorophyta	 Prasinophytae	 Pseudoscourfieldiales	 Pseudoscourfieldiales	 Prasinoderma	 prasinophyte_sp.	0.9567864286784693
55afc99446cfad19d708df69c5b51a5d	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales	 Amoebophrya		0.9999944209737478
55cddfdaa1ba668b85768f0740361298	Eukaryota	 Ochrophyta	 Chrysophyceae	 Synurales	 Synurales	 Mallomonas	 Mallomonas_akrokomos	0.9961127280322529
55d2b3f484a757c0d0b0cbfe5dc264ae	Eukaryota	 Chytridiomycota	 Chytridiomycetes					0.9996905160803738
55d76a2d8b4ca04e652da12566f093a1	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales_Group_II	 Syndiniales_Group_II	 uncultured_marine	0.9803379759165853
55f1d77f09e19fd71895ff40ced16308	Eukaryota	 Chlorophyta	 Ulvophyceae	 Ulvophyceae	 Ulvophyceae	 Ulvophyceae		0.999919545
5609888378125c3f6084a815e2b82dc9	Eukaryota	 Ochrophyta	 Chrysophyceae	 uncultured	 uncultured	 uncultured	 uncultured_marine	0.9912613115100746
560b65c15cbbcbe6a38344a0eb263ca4	Eukaryota	 Ciliophora	 Intramacronucleata	 Conthreep	 Phyllopharyngea	 Phyllopharyngea	 Hypocoma_acinetarum	1
5637c5913f396aeec3a68cc1ce9559c2	Eukaryota	 Chlorophyta	 Mamiellophyceae	 DSGM-81	 DSGM-81	 DSGM-81	 uncultured_eukaryote	0.9429688828160827
564da83b376f6b7b53a3da6c59ddf4a3	Eukaryota							0.9999999999999993
564ecbae31cbd89206dbab2270b50e7b	Eukaryota							0.922771958
565b5c02a7dc304812ae0fdd00ed1df7	Eukaryota	 Dinoflagellata	 Dinophyceae					0.9338869212355397
565c12a6352810541781205d0d484571	Eukaryota	 Cercozoa	 Phytomyxea	 Phytomyxea	 Phytomyxea	 Phagomyxa	 Phagomyxa_bellerocheae	0.9999866693027653
567ccb48145ac8a34fa2cd14c743f430	Eukaryota	 Dinoflagellata	 Dinophyceae					0.9228924949575458
569b0eee84d87965a8931e62cadb2750	Eukaryota	 Chlorophyta	 Prasinophytae	 Prasinophytae	 Prasinophytae	 Prasinophytae	 Pyramimonas_australis	0.923324294
569f033eb597da02034a6a4a82c29a54	Eukaryota	 Ciliophora	 Intramacronucleata	 Conthreep	 Oligohymenophorea	 Hymenostomatia	 uncultured_eukaryote	0.9894083206254397
56a53b23b316cc5d0da256900bc83154	Eukaryota	 Dinoflagellata	 Dinophyceae					0.9833854091855732
56ad2112a42f18a3676bd05ce7b2b34b	Eukaryota	 Diatomea	 Coscinodiscophytina	 Fragilariales	 Fragilariales	 Thalassionema	 Thalassionema_nitzschioides	0.9877844263864888
56b2706ecd4ee022a861b0807804a748	Eukaryota	 Ciliophora	 Intramacronucleata	 Conthreep	 Oligohymenophorea	 Hyalophysa	 Gymnodinioides_sp.	0.7311665094296071
56cc35ee088f1ab35736e0a9b66b7755	Eukaryota	 Incertae_Sedis	 Incertae_Sedis	 Incertae_Sedis	 Incertae_Sedis	 Palpitomonas	 uncultured_eukaryote	1
56d4cee8bd47b78316524b004e039cff	Eukaryota	 MAST-1	 MAST-1C	 MAST-1C	 MAST-1C	 MAST-1C	 uncultured_eukaryote	0.9984556274293099
56f1f5c2f3877eed8364764b29bcfe46	Eukaryota	 Chytridiomycota	 Chytridiomycetes	 Lobulomycetales	 Lobulomycetaceae			0.9097111751927882
56f4694987cb4f31aec2756f0b416e63	Eukaryota	 Dinoflagellata	 Dinophyceae					0.9227847007840311
56ff077aaec1414b40ba8a87ad22ee69	Eukaryota	 Diatomea						0.9915869279851555
570a35d5e376e815de7dbb257f29bfc8	Eukaryota	 Cryptomycota	 Incertae_Sedis	 Incertae_Sedis	 Incertae_Sedis	 Paramicrosporidium	 uncultured_eukaryote	0.9999983480330459
570f4c326be6d62f9289a8b74774ec69	Eukaryota	 Ochrophyta	 Chrysophyceae	 uncultured	 uncultured	 uncultured	 uncultured_eukaryote	0.9415076419626022
571b4bd5c441a6f56292c94326822cc5	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales	 Amoebophrya	 uncultured_eukaryote	0.9838375411532329
57291bd10315fded98e6a6791b94b65d	Eukaryota	 Ctenophora						0.9999758179112707
57297b2fc6e3aba35282429a27819a09	Eukaryota	 Ciliophora	 Intramacronucleata	 Conthreep	 Prostomatea	 Cryptocaryon	 uncultured_alveolate	0.9811698101153729
572f66c770fa1def040586bf1ce8dd7c	Eukaryota	 LKM15	 LKM15	 LKM15	 LKM15	 LKM15		0.8338034351194565
573a5856d5a052fc476342153373332b	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales_Group_II	 Syndiniales_Group_II	 uncultured_eukaryote	0.724041949
